Available Spaces,Precipitation,WindSpeed,DayOfWeek,MinutesPastMidnight,CarparkCodeInt,WeekdayWeekend,TimeOfDay
362,0.2,22.3,0,547,4,1,1
36,0.2,22.3,0,547,5,1,1
24,0.2,22.3,0,552,0,1,1
98,0.2,22.3,0,552,1,1,1
25,0.2,22.3,0,552,2,1,1
269,0.2,22.3,0,552,3,1,1
339,0.2,22.3,0,552,4,1,1
34,0.2,22.3,0,552,5,1,1
35,0.2,22.3,0,557,5,1,1
34,0.2,22.3,0,557,0,1,1
86,0.2,22.3,0,557,1,1,1
23,0.2,22.3,0,557,2,1,1
247,0.2,22.3,0,557,3,1,1
325,0.2,22.3,0,557,4,1,1
34,0.2,22.3,0,562,0,1,1
81,0.2,22.3,0,562,1,1,1
22,0.2,22.3,0,562,2,1,1
234,0.2,22.3,0,562,3,1,1
318,0.2,22.3,0,562,4,1,1
35,0.2,22.3,0,562,5,1,1
34,0.2,22.3,0,567,5,1,1
30,0.2,22.3,0,567,0,1,1
80,0.2,22.3,0,567,1,1,1
0,0.2,22.3,0,567,2,1,1
219,0.2,22.3,0,567,3,1,1
310,0.2,22.3,0,567,4,1,1
25,0.2,22.3,0,572,0,1,1
75,0.2,22.3,0,572,1,1,1
4,0.2,22.3,0,572,2,1,1
213,0.2,22.3,0,572,3,1,1
300,0.2,22.3,0,572,4,1,1
30,0.2,22.3,0,572,5,1,1
27,0.2,22.3,0,577,5,1,1
27,0.2,22.3,0,577,0,1,1
73,0.2,22.3,0,577,1,1,1
0,0.2,22.3,0,577,2,1,1
195,0.2,22.3,0,577,3,1,1
297,0.2,22.3,0,577,4,1,1
25,0.2,22.3,0,582,0,1,1
67,0.2,22.3,0,582,1,1,1
0,0.2,22.3,0,582,2,1,1
178,0.2,22.3,0,582,3,1,1
294,0.2,22.3,0,582,4,1,1
27,0.2,22.3,0,582,5,1,1
30,0.2,22.3,0,587,5,1,1
28,0.2,22.3,0,587,0,1,1
64,0.2,22.3,0,587,1,1,1
0,0.2,22.3,0,587,2,1,1
166,0.2,22.3,0,587,3,1,1
290,0.2,22.3,0,587,4,1,1
27,0.2,22.3,0,592,0,1,1
60,0.2,22.3,0,592,1,1,1
5,0.2,22.3,0,592,2,1,1
158,0.2,22.3,0,592,3,1,1
288,0.2,22.3,0,592,4,1,1
29,0.2,22.3,0,592,5,1,1
27,0.2,22.3,0,597,5,1,1
28,0.2,22.3,0,597,0,1,1
54,0.2,22.3,0,597,1,1,1
0,0.2,22.3,0,597,2,1,1
146,0.2,22.3,0,597,3,1,1
282,0.2,22.3,0,597,4,1,1
30,0.0,24.1,0,602,0,1,1
45,0.0,24.1,0,602,1,1,1
0,0.0,24.1,0,602,2,1,1
145,0.0,24.1,0,602,3,1,1
281,0.0,24.1,0,602,4,1,1
29,0.0,24.1,0,602,5,1,1
28,0.0,24.1,0,607,5,1,1
28,0.0,24.1,0,607,0,1,1
41,0.0,24.1,0,607,1,1,1
4,0.0,24.1,0,607,2,1,1
144,0.0,24.1,0,607,3,1,1
275,0.0,24.1,0,607,4,1,1
27,0.0,24.1,0,612,0,1,1
43,0.0,24.1,0,612,1,1,1
5,0.0,24.1,0,612,2,1,1
140,0.0,24.1,0,612,3,1,1
274,0.0,24.1,0,612,4,1,1
26,0.0,24.1,0,612,5,1,1
25,0.0,24.1,0,617,5,1,1
24,0.0,24.1,0,617,0,1,1
43,0.0,24.1,0,617,1,1,1
4,0.0,24.1,0,617,2,1,1
135,0.0,24.1,0,617,3,1,1
274,0.0,24.1,0,617,4,1,1
23,0.0,24.1,0,622,0,1,1
40,0.0,24.1,0,622,1,1,1
5,0.0,24.1,0,622,2,1,1
131,0.0,24.1,0,622,3,1,1
271,0.0,24.1,0,622,4,1,1
24,0.0,24.1,0,622,5,1,1
24,0.0,24.1,0,627,5,1,1
22,0.0,24.1,0,627,0,1,1
38,0.0,24.1,0,627,1,1,1
0,0.0,24.1,0,627,2,1,1
126,0.0,24.1,0,627,3,1,1
269,0.0,24.1,0,627,4,1,1
22,0.0,24.1,0,632,0,1,1
32,0.0,24.1,0,632,1,1,1
0,0.0,24.1,0,632,2,1,1
118,0.0,24.1,0,632,3,1,1
267,0.0,24.1,0,632,4,1,1
24,0.0,24.1,0,632,5,1,1
23,0.0,24.1,0,637,5,1,1
18,0.0,24.1,0,637,0,1,1
27,0.0,24.1,0,637,1,1,1
0,0.0,24.1,0,637,2,1,1
106,0.0,24.1,0,637,3,1,1
265,0.0,24.1,0,637,4,1,1
19,0.0,24.1,0,642,0,1,1
22,0.0,24.1,0,642,1,1,1
0,0.0,24.1,0,642,2,1,1
105,0.0,24.1,0,642,3,1,1
262,0.0,24.1,0,642,4,1,1
24,0.0,24.1,0,642,5,1,1
21,0.0,24.1,0,647,5,1,1
16,0.0,24.1,0,647,0,1,1
15,0.0,24.1,0,647,1,1,1
0,0.0,24.1,0,647,2,1,1
93,0.0,24.1,0,647,3,1,1
261,0.0,24.1,0,647,4,1,1
15,0.0,24.1,0,652,0,1,1
16,0.0,24.1,0,652,1,1,1
4,0.0,24.1,0,652,2,1,1
99,0.0,24.1,0,652,3,1,1
262,0.0,24.1,0,652,4,1,1
19,0.0,24.1,0,652,5,1,1
17,0.0,24.1,0,657,5,1,1
14,0.0,24.1,0,657,0,1,1
24,0.0,24.1,0,657,1,1,1
0,0.0,24.1,0,657,2,1,1
89,0.0,24.1,0,657,3,1,1
258,0.0,24.1,0,657,4,1,1
16,0.2,25.9,0,662,0,1,1
22,0.2,25.9,0,662,1,1,1
0,0.2,25.9,0,662,2,1,1
93,0.2,25.9,0,662,3,1,1
258,0.2,25.9,0,662,4,1,1
19,0.2,25.9,0,662,5,1,1
21,0.2,25.9,0,667,5,1,1
15,0.2,25.9,0,667,0,1,1
24,0.2,25.9,0,667,1,1,1
0,0.2,25.9,0,667,2,1,1
96,0.2,25.9,0,667,3,1,1
255,0.2,25.9,0,667,4,1,1
18,0.2,25.9,0,672,0,1,1
27,0.2,25.9,0,672,1,1,1
5,0.2,25.9,0,672,2,1,1
97,0.2,25.9,0,672,3,1,1
257,0.2,25.9,0,672,4,1,1
20,0.2,25.9,0,672,5,1,1
20,0.2,25.9,0,677,0,1,1
30,0.2,25.9,0,677,1,1,1
0,0.2,25.9,0,677,2,1,1
90,0.2,25.9,0,677,3,1,1
258,0.2,25.9,0,677,4,1,1
21,0.2,25.9,0,677,5,1,1
19,0.2,25.9,0,682,0,1,1
33,0.2,25.9,0,682,1,1,1
0,0.2,25.9,0,682,2,1,1
90,0.2,25.9,0,682,3,1,1
259,0.2,25.9,0,682,4,1,1
23,0.2,25.9,0,682,5,1,1
22,0.2,25.9,0,687,5,1,1
18,0.2,25.9,0,687,0,1,1
31,0.2,25.9,0,687,1,1,1
0,0.2,25.9,0,687,2,1,1
91,0.2,25.9,0,687,3,1,1
251,0.2,25.9,0,687,4,1,1
20,0.2,25.9,0,692,0,1,1
33,0.2,25.9,0,692,1,1,1
4,0.2,25.9,0,692,2,1,1
94,0.2,25.9,0,692,3,1,1
250,0.2,25.9,0,692,4,1,1
23,0.2,25.9,0,692,5,1,1
21,0.2,25.9,0,697,5,1,1
22,0.2,25.9,0,697,0,1,1
36,0.2,25.9,0,697,1,1,1
4,0.2,25.9,0,697,2,1,1
92,0.2,25.9,0,697,3,1,1
251,0.2,25.9,0,697,4,1,1
19,0.2,25.9,0,702,0,1,1
32,0.2,25.9,0,702,1,1,1
7,0.2,25.9,0,702,2,1,1
90,0.2,25.9,0,702,3,1,1
252,0.2,25.9,0,702,4,1,1
23,0.2,25.9,0,702,5,1,1
23,0.2,25.9,0,707,0,1,1
34,0.2,25.9,0,707,1,1,1
4,0.2,25.9,0,707,2,1,1
84,0.2,25.9,0,707,3,1,1
252,0.2,25.9,0,707,4,1,1
24,0.2,25.9,0,707,5,1,1
21,0.2,25.9,0,712,0,1,1
34,0.2,25.9,0,712,1,1,1
0,0.2,25.9,0,712,2,1,1
84,0.2,25.9,0,712,3,1,1
255,0.2,25.9,0,712,4,1,1
3,0.2,25.9,0,712,5,1,1
6,0.2,25.9,0,717,5,1,1
16,0.2,25.9,0,717,0,1,1
35,0.2,25.9,0,717,1,1,1
6,0.2,25.9,0,717,2,1,1
85,0.2,25.9,0,717,3,1,1
258,0.2,25.9,0,717,4,1,1
16,0.0,29.5,0,722,0,1,1
34,0.0,29.5,0,722,1,1,1
4,0.0,29.5,0,722,2,1,1
91,0.0,29.5,0,722,3,1,1
258,0.0,29.5,0,722,4,1,1
7,0.0,29.5,0,722,5,1,1
16,0.0,29.5,0,727,0,1,1
43,0.0,29.5,0,727,1,1,1
12,0.0,29.5,0,727,2,1,1
102,0.0,29.5,0,727,3,1,1
257,0.0,29.5,0,727,4,1,1
5,0.0,29.5,0,727,5,1,1
15,0.0,29.5,0,732,0,1,1
39,0.0,29.5,0,732,1,1,1
13,0.0,29.5,0,732,2,1,1
108,0.0,29.5,0,732,3,1,1
259,0.0,29.5,0,732,4,1,1
8,0.0,29.5,0,732,5,1,1
13,0.0,29.5,0,737,5,1,1
15,0.0,29.5,0,737,0,1,1
38,0.0,29.5,0,737,1,1,1
12,0.0,29.5,0,737,2,1,1
113,0.0,29.5,0,737,3,1,1
259,0.0,29.5,0,737,4,1,1
12,0.0,29.5,0,742,0,1,1
39,0.0,29.5,0,742,1,1,1
13,0.0,29.5,0,742,2,1,1
119,0.0,29.5,0,742,3,1,1
259,0.0,29.5,0,742,4,1,1
14,0.0,29.5,0,742,5,1,1
15,0.0,29.5,0,747,0,1,1
42,0.0,29.5,0,747,1,1,1
10,0.0,29.5,0,747,2,1,1
118,0.0,29.5,0,747,3,1,1
263,0.0,29.5,0,747,4,1,1
13,0.0,29.5,0,747,5,1,1
14,0.0,29.5,0,752,0,1,1
43,0.0,29.5,0,752,1,1,1
9,0.0,29.5,0,752,2,1,1
115,0.0,29.5,0,752,3,1,1
264,0.0,29.5,0,752,4,1,1
14,0.0,29.5,0,752,5,1,1
13,0.0,29.5,0,757,0,1,1
47,0.0,29.5,0,757,1,1,1
11,0.0,29.5,0,757,2,1,1
117,0.0,29.5,0,757,3,1,1
264,0.0,29.5,0,757,4,1,1
12,0.0,29.5,0,757,5,1,1
17,0.0,29.5,0,762,0,1,1
48,0.0,29.5,0,762,1,1,1
11,0.0,29.5,0,762,2,1,1
117,0.0,29.5,0,762,3,1,1
264,0.0,29.5,0,762,4,1,1
14,0.0,29.5,0,762,5,1,1
16,0.0,29.5,0,767,0,1,1
53,0.0,29.5,0,767,1,1,1
15,0.0,29.5,0,767,2,1,1
122,0.0,29.5,0,767,3,1,1
263,0.0,29.5,0,767,4,1,1
17,0.0,29.5,0,767,5,1,1
21,0.0,29.5,0,773,0,1,1
56,0.0,29.5,0,773,1,1,1
14,0.0,29.5,0,773,2,1,1
125,0.0,29.5,0,773,3,1,1
259,0.0,29.5,0,773,4,1,1
13,0.0,29.5,0,773,5,1,1
22,0.0,29.5,0,778,0,1,1
53,0.0,29.5,0,778,1,1,1
17,0.0,29.5,0,778,2,1,1
136,0.0,29.5,0,778,3,1,1
260,0.0,29.5,0,778,4,1,1
7,0.0,29.5,0,778,5,1,1
20,0.0,24.1,0,783,0,1,1
54,0.0,24.1,0,783,1,1,1
16,0.0,24.1,0,783,2,1,1
142,0.0,24.1,0,783,3,1,1
260,0.0,24.1,0,783,4,1,1
8,0.0,24.1,0,783,5,1,1
23,0.0,24.1,0,787,0,1,1
56,0.0,24.1,0,787,1,1,1
23,0.0,24.1,0,787,2,1,1
149,0.0,24.1,0,787,3,1,1
263,0.0,24.1,0,787,4,1,1
4,0.0,24.1,0,787,5,1,1
20,0.0,24.1,0,792,0,1,1
61,0.0,24.1,0,792,1,1,1
25,0.0,24.1,0,792,2,1,1
150,0.0,24.1,0,792,3,1,1
266,0.0,24.1,0,792,4,1,1
2,0.0,24.1,0,792,5,1,1
23,0.0,24.1,0,797,0,1,1
61,0.0,24.1,0,797,1,1,1
24,0.0,24.1,0,797,2,1,1
144,0.0,24.1,0,797,3,1,1
268,0.0,24.1,0,797,4,1,1
3,0.0,24.1,0,797,5,1,1
26,0.0,24.1,0,803,0,1,1
60,0.0,24.1,0,803,1,1,1
24,0.0,24.1,0,803,2,1,1
146,0.0,24.1,0,803,3,1,1
266,0.0,24.1,0,803,4,1,1
5,0.0,24.1,0,803,5,1,1
23,0.0,24.1,0,808,0,1,1
57,0.0,24.1,0,808,1,1,1
31,0.0,24.1,0,808,2,1,1
153,0.0,24.1,0,808,3,1,1
270,0.0,24.1,0,808,4,1,1
7,0.0,24.1,0,808,5,1,1
22,0.0,24.1,0,813,0,1,1
52,0.0,24.1,0,813,1,1,1
34,0.0,24.1,0,813,2,1,1
148,0.0,24.1,0,813,3,1,1
272,0.0,24.1,0,813,4,1,1
7,0.0,24.1,0,813,5,1,1
25,0.0,24.1,0,818,0,1,1
56,0.0,24.1,0,818,1,1,1
33,0.0,24.1,0,818,2,1,1
153,0.0,24.1,0,818,3,1,1
270,0.0,24.1,0,818,4,1,1
3,0.0,24.1,0,818,5,1,1
24,0.0,24.1,0,823,0,1,1
53,0.0,24.1,0,823,1,1,1
33,0.0,24.1,0,823,2,1,1
166,0.0,24.1,0,823,3,1,1
270,0.0,24.1,0,823,4,1,1
4,0.0,24.1,0,823,5,1,1
25,0.0,24.1,0,827,0,1,1
48,0.0,24.1,0,827,1,1,1
32,0.0,24.1,0,827,2,1,1
164,0.0,24.1,0,827,3,1,1
273,0.0,24.1,0,827,4,1,1
2,0.0,24.1,0,827,5,1,1
28,0.0,24.1,0,833,0,1,1
53,0.0,24.1,0,833,1,1,1
27,0.0,24.1,0,833,2,1,1
162,0.0,24.1,0,833,3,1,1
276,0.0,24.1,0,833,4,1,1
0,0.0,24.1,0,833,5,1,1
26,0.0,24.1,0,838,0,1,1
57,0.0,24.1,0,838,1,1,1
29,0.0,24.1,0,838,2,1,1
163,0.0,24.1,0,838,3,1,1
278,0.0,24.1,0,838,4,1,1
0,0.0,24.1,0,838,5,1,1
30,0.0,29.5,0,843,0,1,1
53,0.0,29.5,0,843,1,1,1
22,0.0,29.5,0,843,2,1,1
165,0.0,29.5,0,843,3,1,1
280,0.0,29.5,0,843,4,1,1
0,0.0,29.5,0,843,5,1,1
32,0.0,29.5,0,848,0,1,1
55,0.0,29.5,0,848,1,1,1
26,0.0,29.5,0,848,2,1,1
170,0.0,29.5,0,848,3,1,1
283,0.0,29.5,0,848,4,1,1
3,0.0,29.5,0,848,5,1,1
35,0.0,29.5,0,853,0,1,1
52,0.0,29.5,0,853,1,1,1
26,0.0,29.5,0,853,2,1,1
173,0.0,29.5,0,853,3,1,1
286,0.0,29.5,0,853,4,1,1
5,0.0,29.5,0,853,5,1,1
43,0.0,29.5,0,858,0,1,1
52,0.0,29.5,0,858,1,1,1
23,0.0,29.5,0,858,2,1,1
167,0.0,29.5,0,858,3,1,1
296,0.0,29.5,0,858,4,1,1
3,0.0,29.5,0,858,5,1,1
44,0.0,29.5,0,863,0,1,1
49,0.0,29.5,0,863,1,1,1
24,0.0,29.5,0,863,2,1,1
177,0.0,29.5,0,863,3,1,1
300,0.0,29.5,0,863,4,1,1
8,0.0,29.5,0,863,5,1,1
44,0.0,29.5,0,868,0,1,1
47,0.0,29.5,0,868,1,1,1
30,0.0,29.5,0,868,2,1,1
178,0.0,29.5,0,868,3,1,1
304,0.0,29.5,0,868,4,1,1
8,0.0,29.5,0,868,5,1,1
46,0.0,29.5,0,873,0,1,1
46,0.0,29.5,0,873,1,1,1
33,0.0,29.5,0,873,2,1,1
182,0.0,29.5,0,873,3,1,1
307,0.0,29.5,0,873,4,1,1
9,0.0,29.5,0,873,5,1,1
51,0.0,29.5,0,878,0,1,1
47,0.0,29.5,0,878,1,1,1
26,0.0,29.5,0,878,2,1,1
191,0.0,29.5,0,878,3,1,1
319,0.0,29.5,0,878,4,1,1
12,0.0,29.5,0,878,5,1,1
54,0.0,29.5,0,882,0,1,1
49,0.0,29.5,0,882,1,1,1
33,0.0,29.5,0,882,2,1,1
185,0.0,29.5,0,882,3,1,1
327,0.0,29.5,0,882,4,1,1
21,0.0,29.5,0,882,5,1,1
56,0.0,29.5,0,888,0,1,1
53,0.0,29.5,0,888,1,1,1
37,0.0,29.5,0,888,2,1,1
190,0.0,29.5,0,888,3,1,1
335,0.0,29.5,0,888,4,1,1
23,0.0,29.5,0,888,5,1,1
58,0.0,29.5,0,893,0,1,1
54,0.0,29.5,0,893,1,1,1
40,0.0,29.5,0,893,2,1,1
192,0.0,29.5,0,893,3,1,1
343,0.0,29.5,0,893,4,1,1
28,0.0,29.5,0,893,5,1,1
60,0.0,29.5,0,898,0,1,1
51,0.0,29.5,0,898,1,1,1
40,0.0,29.5,0,898,2,1,1
192,0.0,29.5,0,898,3,1,1
345,0.0,29.5,0,898,4,1,1
32,0.0,29.5,0,898,5,1,1
62,0.0,27.7,0,903,0,1,1
52,0.0,27.7,0,903,1,1,1
42,0.0,27.7,0,903,2,1,1
194,0.0,27.7,0,903,3,1,1
349,0.0,27.7,0,903,4,1,1
34,0.0,27.7,0,903,5,1,1
68,0.0,27.7,0,908,0,1,1
53,0.0,27.7,0,908,1,1,1
48,0.0,27.7,0,908,2,1,1
200,0.0,27.7,0,908,3,1,1
357,0.0,27.7,0,908,4,1,1
28,0.0,27.7,0,908,5,1,1
30,0.0,27.7,0,913,5,1,1
66,0.0,27.7,0,913,0,1,1
43,0.0,27.7,0,913,1,1,1
47,0.0,27.7,0,913,2,1,1
206,0.0,27.7,0,913,3,1,1
365,0.0,27.7,0,913,4,1,1
69,0.0,27.7,0,918,0,1,1
45,0.0,27.7,0,918,1,1,1
47,0.0,27.7,0,918,2,1,1
204,0.0,27.7,0,918,3,1,1
368,0.0,27.7,0,918,4,1,1
31,0.0,27.7,0,918,5,1,1
71,0.0,27.7,0,923,0,1,1
41,0.0,27.7,0,923,1,1,1
49,0.0,27.7,0,923,2,1,1
206,0.0,27.7,0,923,3,1,1
373,0.0,27.7,0,923,4,1,1
37,0.0,27.7,0,923,5,1,1
80,0.0,27.7,0,928,0,1,1
39,0.0,27.7,0,928,1,1,1
53,0.0,27.7,0,928,2,1,1
206,0.0,27.7,0,928,3,1,1
380,0.0,27.7,0,928,4,1,1
40,0.0,27.7,0,928,5,1,1
42,0.0,27.7,0,933,5,1,1
82,0.0,27.7,0,933,0,1,1
36,0.0,27.7,0,933,1,1,1
49,0.0,27.7,0,933,2,1,1
200,0.0,27.7,0,933,3,1,1
380,0.0,27.7,0,933,4,1,1
89,0.0,27.7,0,938,0,1,1
34,0.0,27.7,0,938,1,1,1
50,0.0,27.7,0,938,2,1,1
201,0.0,27.7,0,938,3,1,1
380,0.0,27.7,0,938,4,1,1
42,0.0,27.7,0,938,5,1,1
45,0.0,27.7,0,943,5,1,1
85,0.0,27.7,0,943,0,1,1
34,0.0,27.7,0,943,1,1,1
60,0.0,27.7,0,943,2,1,1
211,0.0,27.7,0,943,3,1,1
386,0.0,27.7,0,943,4,1,1
81,0.0,27.7,0,948,0,1,1
28,0.0,27.7,0,948,1,1,1
59,0.0,27.7,0,948,2,1,1
214,0.0,27.7,0,948,3,1,1
387,0.0,27.7,0,948,4,1,1
45,0.0,27.7,0,948,5,1,1
50,0.0,27.7,0,953,5,1,1
81,0.0,27.7,0,953,0,1,1
30,0.0,27.7,0,953,1,1,1
68,0.0,27.7,0,953,2,1,1
223,0.0,27.7,0,953,3,1,1
393,0.0,27.7,0,953,4,1,1
83,0.0,27.7,0,958,0,1,1
25,0.0,27.7,0,958,1,1,1
66,0.0,27.7,0,958,2,1,1
232,0.0,27.7,0,958,3,1,1
394,0.0,27.7,0,958,4,1,1
55,0.0,27.7,0,958,5,1,1
63,0.0,27.7,0,963,5,1,1
84,0.0,27.7,0,963,0,1,1
25,0.0,27.7,0,963,1,1,1
75,0.0,27.7,0,963,2,1,1
245,0.0,27.7,0,963,3,1,1
398,0.0,27.7,0,963,4,1,1
91,0.0,27.7,0,968,0,1,1
39,0.0,27.7,0,968,1,1,1
77,0.0,27.7,0,968,2,1,1
244,0.0,27.7,0,968,3,1,1
404,0.0,27.7,0,968,4,1,1
69,0.0,27.7,0,968,5,1,1
81,0.0,27.7,0,973,5,1,1
103,0.0,27.7,0,973,0,1,1
38,0.0,27.7,0,973,1,1,1
95,0.0,27.7,0,973,2,1,1
249,0.0,27.7,0,973,3,1,1
411,0.0,27.7,0,973,4,1,1
111,0.0,27.7,0,978,0,1,1
34,0.0,27.7,0,978,1,1,1
105,0.0,27.7,0,978,2,1,1
258,0.0,27.7,0,978,3,1,1
418,0.0,27.7,0,978,4,1,1
86,0.0,27.7,0,978,5,1,1
90,0.0,27.7,0,983,5,1,1
120,0.0,27.7,0,983,0,1,1
33,0.0,27.7,0,983,1,1,1
110,0.0,27.7,0,983,2,1,1
271,0.0,27.7,0,983,3,1,1
430,0.0,27.7,0,983,4,1,1
124,0.0,27.7,0,988,0,1,1
34,0.0,27.7,0,988,1,1,1
120,0.0,27.7,0,988,2,1,1
274,0.0,27.7,0,988,3,1,1
433,0.0,27.7,0,988,4,1,1
94,0.0,27.7,0,988,5,1,1
98,0.0,27.7,0,993,5,1,1
126,0.0,27.7,0,993,0,1,1
33,0.0,27.7,0,993,1,1,1
130,0.0,27.7,0,993,2,1,1
273,0.0,27.7,0,993,3,1,1
437,0.0,27.7,0,993,4,1,1
125,0.0,27.7,0,998,0,1,1
27,0.0,27.7,0,998,1,1,1
132,0.0,27.7,0,998,2,1,1
277,0.0,27.7,0,998,3,1,1
444,0.0,27.7,0,998,4,1,1
101,0.0,27.7,0,998,5,1,1
107,0.0,27.7,0,1003,5,1,1
126,0.0,27.7,0,1003,0,1,1
25,0.0,27.7,0,1003,1,1,1
145,0.0,27.7,0,1003,2,1,1
286,0.0,27.7,0,1003,3,1,1
450,0.0,27.7,0,1003,4,1,1
125,0.0,27.7,0,1008,0,1,1
21,0.0,27.7,0,1008,1,1,1
148,0.0,27.7,0,1008,2,1,1
293,0.0,27.7,0,1008,3,1,1
461,0.0,27.7,0,1008,4,1,1
109,0.0,27.7,0,1008,5,1,1
127,0.0,27.7,0,1013,0,1,1
11,0.0,27.7,0,1013,1,1,1
155,0.0,27.7,0,1013,2,1,1
296,0.0,27.7,0,1013,3,1,1
470,0.0,27.7,0,1013,4,1,1
117,0.0,27.7,0,1013,5,1,1
134,0.0,27.7,0,1018,0,1,1
11,0.0,27.7,0,1018,1,1,1
163,0.0,27.7,0,1018,2,1,1
305,0.0,27.7,0,1018,3,1,1
476,0.0,27.7,0,1018,4,1,1
114,0.0,27.7,0,1018,5,1,1
121,0.0,25.9,0,1023,5,1,1
142,0.0,25.9,0,1023,0,1,1
6,0.0,25.9,0,1023,1,1,1
163,0.0,25.9,0,1023,2,1,1
309,0.0,25.9,0,1023,3,1,1
491,0.0,25.9,0,1023,4,1,1
153,0.0,25.9,0,1028,0,1,1
4,0.0,25.9,0,1028,1,1,1
170,0.0,25.9,0,1028,2,1,1
305,0.0,25.9,0,1028,3,1,1
497,0.0,25.9,0,1028,4,1,1
132,0.0,25.9,0,1028,5,1,1
166,0.0,25.9,0,1033,0,1,1
5,0.0,25.9,0,1033,1,1,1
186,0.0,25.9,0,1033,2,1,1
317,0.0,25.9,0,1033,3,1,1
513,0.0,25.9,0,1033,4,1,1
167,0.0,25.9,0,1033,5,1,1
177,0.0,25.9,0,1038,0,1,1
9,0.0,25.9,0,1038,1,1,1
202,0.0,25.9,0,1038,2,1,1
322,0.0,25.9,0,1038,3,1,1
535,0.0,25.9,0,1038,4,1,1
194,0.0,25.9,0,1038,5,1,1
211,0.0,25.9,0,1043,5,1,1
185,0.0,25.9,0,1043,0,1,1
8,0.0,25.9,0,1043,1,1,1
218,0.0,25.9,0,1043,2,1,1
323,0.0,25.9,0,1043,3,1,1
549,0.0,25.9,0,1043,4,1,1
197,0.0,25.9,0,1048,0,1,1
5,0.0,25.9,0,1048,1,1,1
224,0.0,25.9,0,1048,2,1,1
327,0.0,25.9,0,1048,3,1,1
564,0.0,25.9,0,1048,4,1,1
226,0.0,25.9,0,1048,5,1,1
210,0.0,25.9,0,1053,0,1,1
3,0.0,25.9,0,1053,1,1,1
241,0.0,25.9,0,1053,2,1,1
317,0.0,25.9,0,1053,3,1,1
577,0.0,25.9,0,1053,4,1,1
245,0.0,25.9,0,1053,5,1,1
225,0.0,25.9,0,1058,0,1,1
0,0.0,25.9,0,1058,1,1,1
245,0.0,25.9,0,1058,2,1,1
321,0.0,25.9,0,1058,3,1,1
587,0.0,25.9,0,1058,4,1,1
252,0.0,25.9,0,1058,5,1,1
239,0.0,25.9,0,1063,0,1,1
11,0.0,25.9,0,1063,1,1,1
251,0.0,25.9,0,1063,2,1,1
323,0.0,25.9,0,1063,3,1,1
602,0.0,25.9,0,1063,4,1,1
262,0.0,25.9,0,1063,5,1,1
246,0.0,25.9,0,1068,0,1,1
11,0.0,25.9,0,1068,1,1,1
260,0.0,25.9,0,1068,2,1,1
321,0.0,25.9,0,1068,3,1,1
616,0.0,25.9,0,1068,4,1,1
273,0.0,25.9,0,1068,5,1,1
252,0.0,25.9,0,1073,0,1,1
9,0.0,25.9,0,1073,1,1,1
258,0.0,25.9,0,1073,2,1,1
320,0.0,25.9,0,1073,3,1,1
625,0.0,25.9,0,1073,4,1,1
263,0.0,25.9,0,1073,5,1,1
257,0.0,25.9,0,1078,0,1,1
9,0.0,25.9,0,1078,1,1,1
269,0.0,25.9,0,1078,2,1,1
322,0.0,25.9,0,1078,3,1,1
635,0.0,25.9,0,1078,4,1,1
264,0.0,25.9,0,1078,5,1,1
265,0.0,29.5,0,1083,0,1,2
9,0.0,29.5,0,1083,1,1,2
269,0.0,29.5,0,1083,2,1,2
322,0.0,29.5,0,1083,3,1,2
638,0.0,29.5,0,1083,4,1,2
276,0.0,29.5,0,1083,5,1,2
272,0.0,29.5,0,1088,0,1,2
9,0.0,29.5,0,1088,1,1,2
269,0.0,29.5,0,1088,2,1,2
323,0.0,29.5,0,1088,3,1,2
642,0.0,29.5,0,1088,4,1,2
287,0.0,29.5,0,1088,5,1,2
273,0.0,29.5,0,1093,0,1,2
10,0.0,29.5,0,1093,1,1,2
273,0.0,29.5,0,1093,2,1,2
323,0.0,29.5,0,1093,3,1,2
648,0.0,29.5,0,1093,4,1,2
293,0.0,29.5,0,1093,5,1,2
275,0.0,29.5,0,1098,0,1,2
8,0.0,29.5,0,1098,1,1,2
275,0.0,29.5,0,1098,2,1,2
329,0.0,29.5,0,1098,3,1,2
653,0.0,29.5,0,1098,4,1,2
298,0.0,29.5,0,1098,5,1,2
281,0.0,29.5,0,1103,0,1,2
5,0.0,29.5,0,1103,1,1,2
272,0.0,29.5,0,1103,2,1,2
329,0.0,29.5,0,1103,3,1,2
661,0.0,29.5,0,1103,4,1,2
307,0.0,29.5,0,1103,5,1,2
282,0.0,29.5,0,1108,0,1,2
6,0.0,29.5,0,1108,1,1,2
279,0.0,29.5,0,1108,2,1,2
326,0.0,29.5,0,1108,3,1,2
663,0.0,29.5,0,1108,4,1,2
315,0.0,29.5,0,1108,5,1,2
286,0.0,29.5,0,1113,0,1,2
9,0.0,29.5,0,1113,1,1,2
279,0.0,29.5,0,1113,2,1,2
322,0.0,29.5,0,1113,3,1,2
670,0.0,29.5,0,1113,4,1,2
315,0.0,29.5,0,1113,5,1,2
285,0.0,29.5,0,1118,0,1,2
9,0.0,29.5,0,1118,1,1,2
284,0.0,29.5,0,1118,2,1,2
324,0.0,29.5,0,1118,3,1,2
676,0.0,29.5,0,1118,4,1,2
317,0.0,29.5,0,1118,5,1,2
282,0.0,29.5,0,1123,0,1,2
4,0.0,29.5,0,1123,1,1,2
288,0.0,29.5,0,1123,2,1,2
